datetime,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,Funding rate,openinterest,symbol
2024-12-13 17:00:00,100988.02,101777.75,100780.01,101737.89,1575.29189,1734112799999,159595326.1862378,421877,772.60224,78290401.237393,0,0.0,0,BTCUSDT
2024-12-13 18:00:00,101737.88,101895.26,101293.14,101495.91,1655.90604,1734116399999,168271831.7525538,380093,852.83665,86649725.6669195,0,0.0,0,BTCUSDT
2024-12-13 19:00:00,101495.92,101617.65,101205.88,101462.34,980.79695,1734119999999,99426570.2443624,235043,523.85832,53098111.7754696,0,0.0,0,BTCUSDT
2024-12-13 20:00:00,101462.34,101879.98,101227.97,101680.0,1230.46768,1734123599999,125011393.5865356,274444,659.80995,67036237.812939,0,0.0,0,BTCUSDT
2024-12-13 21:00:00,101680.01,101691.46,101250.09,101303.64,699.51818,1734127199999,70951084.6623146,151208,261.94151,26565949.7050946,0,0.0,0,BTCUSDT
2024-12-13 22:00:00,101303.63,101407.99,101090.9,101227.28,406.27702,1734130799999,41131812.7965219,122133,169.79251,17188932.2115158,0,0.0,0,BTCUSDT
2024-12-13 23:00:00,101227.28,101529.42,101139.88,101424.25,843.63925,1734134399999,85462153.9234849,102712,416.44161,42187051.8150405,0,0.0,0,BTCUSDT
2024-12-14 00:00:00,101424.24,101519.42,101148.35,101301.07,468.18694,1734137999999,47446351.1022883,122426,208.18438,21097813.108319,0,0.0001,0,BTCUSDT
2024-12-14 00:00:00,101424.24,101519.42,101148.35,101301.07,468.18694,1734137999999,47446351.1022883,122426,208.18438,21097813.108319,0,0.0001,0,BTCUSDT
2024-12-14 01:00:00,101301.07,102650.0,101301.07,102145.28,2528.31652,1734141599999,258295885.2867928,521229,1482.1235,151377659.9328751,0,0.0,0,BTCUSDT
2024-12-14 02:00:00,102145.28,102279.43,101668.45,102032.61,698.88108,1734145199999,71241146.636548,248042,341.24506,34781891.5891757,0,0.0,0,BTCUSDT
2024-12-14 03:00:00,102032.61,102344.0,102022.39,102088.0,406.92709,1734148799999,41576466.1507442,115886,186.866,19091977.1265166,0,0.0,0,BTCUSDT
2024-12-14 04:00:00,102088.0,102138.0,101590.9,101681.81,636.87362,1734152399999,64835506.0485506,162911,258.62405,26323878.3732091,0,0.0,0,BTCUSDT
2024-12-14 05:00:00,101681.82,101816.71,101632.0,101722.8,439.71251,1734155999999,44736022.2050854,95720,200.59353,20407781.4644737,0,0.0,0,BTCUSDT
2024-12-14 06:00:00,101722.79,102000.0,101690.37,101906.05,572.18592,1734159599999,58299725.2075609,79010,277.28692,28258518.3168167,0,0.0,0,BTCUSDT
2024-12-14 07:00:00,101906.06,101923.99,101596.43,101824.0,706.73681,1734163199999,71904320.6507242,72396,371.00159,37743097.5126093,0,0.0,0,BTCUSDT
2024-12-14 08:00:00,101824.0,101863.64,101578.58,101803.03,319.99027,1734166799999,32557688.4668627,66785,119.63749,12172489.5375654,0,6.75e-05,0,BTCUSDT
2024-12-14 09:00:00,101803.04,101803.04,101478.05,101551.28,327.22429,1734170399999,33254876.7406585,74707,115.38746,11725299.2255936,0,0.0,0,BTCUSDT
2024-12-14 10:00:00,101551.29,101602.31,101321.0,101550.58,371.42714,1734173999999,37685949.0717804,88108,170.32838,17284488.3753132,0,0.0,0,BTCUSDT
2024-12-14 11:00:00,101550.59,101697.5,101464.92,101583.99,227.39658,1734177599999,23103301.9410014,62932,133.00774,13513849.6750788,0,0.0,0,BTCUSDT
2024-12-14 12:00:00,101584.0,101647.06,101241.26,101297.96,590.74082,1734181199999,59910207.0232692,127470,299.4335,30369696.7948262,0,0.0,0,BTCUSDT
2024-12-14 13:00:00,101297.96,101411.63,100826.38,101170.05,1220.28333,1734184799999,123367805.0451225,233121,585.63795,59208943.5191264,0,0.0,0,BTCUSDT
2024-12-14 14:00:00,101170.04,101536.0,101163.64,101434.3,526.12869,1734188399999,53352869.9485002,131845,252.79822,25636186.2286469,0,0.0,0,BTCUSDT
2024-12-14 15:00:00,101434.3,101742.43,101342.71,101625.12,400.83121,1734191999999,40720033.1705995,108532,206.2214,20948614.7049583,0,0.0,0,BTCUSDT
2024-12-14 16:00:00,101625.12,101650.77,101420.01,101650.76,412.87893,1734195599999,41918947.2263586,146697,189.38623,19228060.0740861,0,0.0001,0,BTCUSDT
2024-12-14 17:00:00,101650.77,101737.7,100860.0,100988.0,798.14281,1734199199999,80778796.7907312,154942,277.94087,28141359.3398196,0,0.0,0,BTCUSDT
2024-12-14 18:00:00,100988.01,101175.75,100831.63,100895.98,659.88076,1734202799999,66641826.7611278,206414,306.92885,31000643.3006058,0,0.0,0,BTCUSDT
2024-12-14 19:00:00,100895.99,101411.77,100872.38,101313.54,442.94587,1734206399999,44807569.8685552,141685,203.19861,20556300.5387429,0,0.0,0,BTCUSDT
2024-12-14 20:00:00,101313.54,101409.92,100609.41,100760.0,528.13263,1734209999999,53321707.1269673,142681,169.31897,17095931.6224057,0,0.0,0,BTCUSDT
2024-12-14 21:00:00,100760.0,101187.03,100760.0,101074.68,300.55759,1734213599999,30374899.5075099,130683,138.5182,13996726.6358903,0,0.0,0,BTCUSDT
2024-12-14 22:00:00,101074.68,101259.25,100895.53,101117.63,292.13848,1734217199999,29533857.1433818,66548,122.70645,12405176.2656431,0,0.0,0,BTCUSDT
2024-12-14 23:00:00,101117.64,101499.08,101045.45,101420.0,315.18337,1734220799999,31928607.9255986,73768,173.87141,17615470.8771921,0,0.0,0,BTCUSDT
2024-12-15 00:00:00,101420.0,101558.83,101237.14,101442.42,313.78863,1734224399999,31821967.9625463,90291,172.45487,17489486.0695279,0,0.0001,0,BTCUSDT
2024-12-15 00:00:00,101420.0,101558.83,101237.14,101442.42,313.78863,1734224399999,31821967.9625463,90291,172.45487,17489486.0695279,0,0.0001,0,BTCUSDT
2024-12-15 01:00:00,101442.41,102196.97,101424.01,102134.48,1458.80477,1734227999999,148552826.7366279,169708,1158.89112,118011852.7297521,0,0.0,0,BTCUSDT
2024-12-15 02:00:00,102134.48,102155.28,101775.88,101831.15,728.33298,1734231599999,74248268.618911,109789,490.38163,49992151.9844582,0,0.0,0,BTCUSDT
2024-12-15 03:00:00,101831.16,101931.73,101722.31,101733.82,216.32352,1734235199999,22025179.8335228,80811,93.6409,9534840.248791,0,0.0,0,BTCUSDT
2024-12-15 04:00:00,101733.83,102850.0,101733.82,102366.17,1788.48948,1734238799999,183308143.98662472,263775,1062.94569,108913010.3144575,0,0.0,0,BTCUSDT
2024-12-15 05:00:00,102366.17,102511.81,102107.92,102159.29,485.39491,1734242399999,49677047.039317,118362,243.185,24891281.31949,0,0.0,0,BTCUSDT
2024-12-15 06:00:00,102159.29,102169.9,101759.8,101759.8,417.41142,1734245999999,42570715.4783254,84868,174.13162,17759581.5032023,0,0.0,0,BTCUSDT
2024-12-15 07:00:00,101759.81,101941.18,101534.01,101732.09,399.71077,1734249599999,40664507.814314,131861,184.07153,18729164.435385,0,0.0,0,BTCUSDT
2024-12-15 08:00:00,101732.09,102015.16,101581.07,102015.15,434.85636,1734253199999,44273021.2499873,106043,220.75894,22480108.5583376,0,0.0001,0,BTCUSDT
2024-12-15 09:00:00,102015.15,102270.95,101919.6,102264.34,361.99787,1734256799999,36962634.7736011,95630,199.75797,20397599.973968,0,0.0,0,BTCUSDT
2024-12-15 10:00:00,102264.34,102450.22,102147.58,102280.0,390.62989,1734260399999,39959802.2053569,85248,205.88647,21061899.5567329,0,0.0,0,BTCUSDT
2024-12-15 11:00:00,102280.01,102691.01,102228.01,102671.44,613.11003,1734263999999,62839380.0108367,92966,359.24093,36818474.2646924,0,0.0,0,BTCUSDT
2024-12-15 12:00:00,102671.44,103359.97,102533.33,102946.54,2308.19851,1734267599999,237651925.44719553,284170,1282.01445,132004734.0809322,0,0.0,0,BTCUSDT
2024-12-15 13:00:00,102946.55,102987.43,102473.01,102784.65,917.26646,1734271199999,94218504.0731732,167702,485.34628,49852473.2699983,0,0.0,0,BTCUSDT
2024-12-15 14:00:00,102784.65,103061.88,102622.99,102994.37,988.69088,1734274799999,101684643.770422,156248,388.19025,39932090.1565808,0,0.0,0,BTCUSDT
2024-12-15 15:00:00,102994.37,103039.99,102704.0,102704.01,704.04111,1734278399999,72435452.3399817,124570,351.5777,36171713.0714259,0,0.0,0,BTCUSDT
2024-12-15 16:00:00,102704.0,103490.0,102583.65,103127.08,1092.30198,1734281999999,112655562.8824417,199728,594.65455,61337429.7890923,0,8.194e-05,0,BTCUSDT
2024-12-15 17:00:00,103127.08,103368.19,102978.93,103164.0,493.45924,1734285599999,50894263.2835116,117587,262.72031,27097311.1871811,0,0.0,0,BTCUSDT
2024-12-15 18:00:00,103164.01,103358.89,102984.58,103204.0,381.5582,1734289199999,39366997.8857842,88268,198.60726,20491735.6136652,0,0.0,0,BTCUSDT
2024-12-15 19:00:00,103203.99,103455.0,103178.47,103252.95,474.6008,1734292799999,49038507.8854562,82686,250.30984,25864057.6888866,0,0.0,0,BTCUSDT
2024-12-15 20:00:00,103252.96,103404.16,103066.67,103144.83,421.52166,1734296399999,43502469.6719384,76996,196.28442,20257484.53638,0,0.0,0,BTCUSDT
2024-12-15 21:00:00,103144.83,103197.67,102634.25,102859.06,733.51731,1734299999999,75468583.2807682,179016,295.75667,30425236.4040846,0,0.0,0,BTCUSDT
2024-12-15 22:00:00,102859.05,103385.8,102621.5,103277.32,752.53486,1734303599999,77561535.6153269,140376,432.35586,44573051.4831426,0,0.0,0,BTCUSDT
2024-12-15 23:00:00,103277.31,105250.0,103246.07,104463.99,5352.380135,1734307199999,559080961.9898205,592110,3365.730095,351524680.059933,0,0.0,0,BTCUSDT
2024-12-16 00:00:00,104463.99,106648.0,104324.5,105444.95,4439.214326,1734310799999,469323806.39901453,665067,2375.598176,251126208.47399357,0,0.0001,0,BTCUSDT
2024-12-16 00:00:00,104463.99,106648.0,104324.5,105444.95,4439.214326,1734310799999,469323806.39901453,665067,2375.598176,251126208.47399357,0,0.0001,0,BTCUSDT
2024-12-16 01:00:00,105444.95,105591.58,104979.39,105531.99,1469.85302,1734314399999,154795862.3046969,315847,796.03116,83843760.9721153,0,0.0,0,BTCUSDT
2024-12-16 02:00:00,105532.0,105640.0,104446.28,104585.32,1719.94162,1734317999999,180418056.8558288,314208,756.82963,79390105.9320008,0,0.0,0,BTCUSDT
2024-12-16 03:00:00,104585.32,105000.0,104259.48,104582.28,1174.83928,1734321599999,122995782.4353562,286032,589.40529,61703555.4161292,0,0.0,0,BTCUSDT
2024-12-16 04:00:00,104582.28,104805.22,104469.89,104686.15,650.79766,1734325199999,68111433.6924547,176590,283.05988,29623269.7718141,0,0.0,0,BTCUSDT
2024-12-16 05:00:00,104686.15,105064.0,104482.46,105028.0,781.51923,1734328799999,81943633.5422784,156481,380.54175,39895584.1006104,0,0.0,0,BTCUSDT
2024-12-16 06:00:00,105028.01,105373.76,104956.0,105149.98,971.06116,1734332399999,102124805.7990196,153743,482.49641,50742588.254682,0,0.0,0,BTCUSDT
2024-12-16 07:00:00,105149.98,105420.76,104900.0,104992.79,679.89461,1734335999999,71517442.6705388,139665,323.13158,33993444.9563682,0,0.0,0,BTCUSDT
2024-12-16 08:00:00,104992.79,105016.85,104505.22,104535.44,713.40126,1734339599999,74735050.955794,181289,261.78683,27428198.9993764,0,0.0001,0,BTCUSDT
2024-12-16 09:00:00,104535.44,104942.48,104500.46,104676.72,767.27443,1734343199999,80347891.9457243,197656,348.17808,36458035.7795018,0,0.0,0,BTCUSDT
2024-12-16 10:00:00,104676.73,104722.1,104350.01,104684.99,993.28252,1734346799999,103835431.40685,175314,429.52933,44915165.4620301,0,0.0,0,BTCUSDT
2024-12-16 11:00:00,104684.98,104836.36,103625.78,103757.99,1498.30185,1734350399999,156096269.8684255,262551,542.27718,56505224.038388,0,0.0,0,BTCUSDT
2024-12-16 12:00:00,103758.0,104145.9,103333.0,103656.02,1555.92886,1734353999999,161526689.5290715,365813,759.31327,78828475.4146393,0,0.0,0,BTCUSDT
2024-12-16 13:00:00,103656.02,104138.99,103484.51,103908.02,1256.73983,1734357599999,130561966.2623863,281981,712.75697,74034037.9618799,0,0.0,0,BTCUSDT
2024-12-16 14:00:00,103908.03,106000.0,103879.25,105487.0,3025.52605,1734361199999,317973512.2647936,581614,1669.21489,175362048.3479043,0,0.0,0,BTCUSDT
2024-12-16 15:00:00,105487.01,106499.99,105253.46,106332.01,3451.11467,1734364799999,366169058.66691995,771080,1697.2562,180070272.4271796,0,0.0,0,BTCUSDT
2024-12-16 16:00:00,106332.0,107195.58,106140.0,106824.95,3224.840458,1734368399999,344115642.74388456,717643,1736.812838,185351319.53837335,0,0.0001,0,BTCUSDT
2024-12-16 17:00:00,106824.94,107195.0,106693.26,107078.55,2075.56347,1734371999999,221991155.78690153,430635,1001.0104,107068941.8149243,0,0.0,0,BTCUSDT
2024-12-16 18:00:00,107078.55,107793.07,106882.47,107078.6,3417.436286,1734375599999,366922297.7475199,422891,1508.421996,161973498.1041234,0,0.0,0,BTCUSDT
2024-12-16 19:00:00,107078.6,107078.61,105797.41,106583.12,3277.26405,1734379199999,348474555.5444403,504363,1467.97832,156038527.3362873,0,0.0,0,BTCUSDT
2024-12-16 20:00:00,106583.13,106648.48,105762.56,105808.36,1901.28728,1734382799999,201913869.2134074,392756,974.94422,103537426.2821686,0,0.0,0,BTCUSDT
2024-12-16 21:00:00,105808.36,106274.9,105688.93,106057.77,880.5882,1734386399999,93277750.1497386,218774,528.03755,55931204.9765002,0,0.0,0,BTCUSDT
2024-12-16 22:00:00,106057.78,106301.59,105721.39,105815.99,620.69466,1734389999999,65815557.2376023,124002,333.66772,35384055.6087196,0,0.0,0,BTCUSDT
2024-12-16 23:00:00,105816.0,106064.0,105480.02,106058.66,756.03796,1734393599999,79976877.6119052,212059,390.81983,41345949.2778128,0,0.0,0,BTCUSDT
2024-12-17 00:00:00,106058.65,106244.4,105657.34,105856.51,1086.89201,1734397199999,115215163.1100465,359524,547.08409,57994957.3689698,0,9.181e-05,0,BTCUSDT
2024-12-17 00:00:00,106058.65,106244.4,105657.34,105856.51,1086.89201,1734397199999,115215163.1100465,359524,547.08409,57994957.3689698,0,9.181e-05,0,BTCUSDT
2024-12-17 01:00:00,105856.51,106469.29,105744.62,106376.0,1112.03906,1734400799999,118053200.293659,262490,629.99758,66882308.6244843,0,0.0,0,BTCUSDT
2024-12-17 02:00:00,106376.01,106590.55,106197.74,106269.14,804.33118,1734404399999,85619122.7440328,153691,375.85749,40006564.0914911,0,0.0,0,BTCUSDT
2024-12-17 03:00:00,106269.15,107000.0,106240.5,106866.49,879.61902,1734407999999,93855609.6796872,177712,510.46381,54463937.9411498,0,0.0,0,BTCUSDT
2024-12-17 04:00:00,106866.5,106866.5,106412.99,106500.77,533.2583,1734411599999,56836644.622723,135758,233.62971,24897601.0135913,0,0.0,0,BTCUSDT
2024-12-17 05:00:00,106500.77,106823.28,106448.0,106817.43,576.75389,1734415199999,61497517.7748641,119189,246.6058,26293948.6647033,0,0.0,0,BTCUSDT
2024-12-17 06:00:00,106817.44,106845.0,106368.45,106549.98,543.19883,1734418799999,57896417.0825822,138695,232.75554,24808725.1296054,0,0.0,0,BTCUSDT
2024-12-17 07:00:00,106549.99,107143.29,106478.0,106805.75,1284.61121,1734422399999,137313726.3284132,172203,634.80082,67852919.2673901,0,0.0,0,BTCUSDT
2024-12-17 08:00:00,106805.75,107550.02,106753.53,107406.61,1330.80553,1734425999999,142701688.6285963,197434,750.06184,80423774.3954866,0,7.866e-05,0,BTCUSDT
2024-12-17 09:00:00,107406.61,107474.1,107130.0,107306.03,693.66559,1734429599999,74431646.3545358,196441,341.86322,36683311.3600347,0,0.0,0,BTCUSDT
2024-12-17 10:00:00,107306.03,107343.82,106897.44,107209.67,792.66466,1734433199999,84879312.5532709,184606,347.80387,37245389.218903,0,0.0,0,BTCUSDT
2024-12-17 11:00:00,107209.67,107329.49,106708.86,106808.31,805.81206,1734436799999,86241728.9397154,203259,333.89547,35739314.0815722,0,0.0,0,BTCUSDT
2024-12-17 12:00:00,106808.31,107177.55,106534.29,107136.01,997.93197,1734440399999,106556993.5409027,215671,433.22273,46267078.207314,0,0.0,0,BTCUSDT
2024-12-17 13:00:00,107136.01,107620.09,106981.06,107298.42,795.32765,1734443999999,85356487.1357147,223299,362.18359,38876170.357131,0,0.0,0,BTCUSDT
2024-12-17 14:00:00,107298.42,108353.0,107056.13,108258.39,2997.397586,1734447599999,323053671.86815,659857,1545.326846,166582731.2297664,0,0.0,0,BTCUSDT
2024-12-17 15:00:00,108258.38,108258.38,105725.99,106478.47,4148.52325,1734451199999,442136168.97670245,981475,1968.70975,209773467.41884112,0,0.0,0,BTCUSDT
2024-12-17 16:00:00,106478.48,107100.86,106148.0,107075.72,1719.4703,1734454799999,183531108.4199948,570506,896.63196,95684483.4015267,0,0.0001,0,BTCUSDT
2024-12-17 17:00:00,107075.73,107617.12,106713.96,107506.37,1501.46563,1734458399999,161100587.7922265,418736,732.47442,78601841.9228672,0,0.0,0,BTCUSDT
2024-12-17 18:00:00,107506.37,107633.0,106410.55,106551.89,1312.39668,1734461999999,140477006.3570456,376444,623.96159,66785851.9127198,0,0.0,0,BTCUSDT
2024-12-17 19:00:00,106551.89,106986.44,106216.06,106475.89,1342.0232,1734465599999,142976361.4221572,378169,625.98009,66688269.0243625,0,0.0,0,BTCUSDT
2024-12-17 20:00:00,106475.89,106903.99,106156.22,106732.98,1003.81925,1734469199999,106918361.4347247,313291,531.98389,56658020.3506976,0,0.0,0,BTCUSDT
2024-12-17 21:00:00,106732.98,106799.18,106236.53,106411.54,442.63546,1734472799999,47140971.7008285,183372,200.33735,21332229.8754585,0,0.0,0,BTCUSDT
2024-12-17 22:00:00,106411.53,106419.38,105321.49,105972.01,1143.43647,1734476399999,120998705.7967716,248640,471.25216,49871548.2090242,0,0.0,0,BTCUSDT
2024-12-17 23:00:00,105972.0,106350.01,105550.0,106133.74,1216.85768,1734479999999,129045125.2177615,342337,610.43683,64743767.4848894,0,0.0,0,BTCUSDT
2024-12-18 00:00:00,106133.74,106460.0,105620.03,106098.93,999.41593,1734483599999,105997606.181524,262602,489.45217,51912753.1214004,0,0.0001,0,BTCUSDT
2024-12-18 00:00:00,106133.74,106460.0,105620.03,106098.93,999.41593,1734483599999,105997606.181524,262602,489.45217,51912753.1214004,0,0.0001,0,BTCUSDT
2024-12-18 01:00:00,106098.92,106524.98,104942.32,105332.84,2375.39062,1734487199999,251047732.2789834,441576,934.982,98905689.3303549,0,0.0,0,BTCUSDT
2024-12-18 02:00:00,105335.23,105651.88,105016.0,105312.91,985.53584,1734490799999,103847476.7953874,355066,484.8585,51090509.7332761,0,0.0,0,BTCUSDT
2024-12-18 03:00:00,105312.9,105331.63,104581.58,104763.98,1424.59685,1734494399999,149420229.4638479,332352,534.53771,56058624.5155375,0,0.0,0,BTCUSDT
2024-12-18 04:00:00,104763.99,104763.99,103516.98,103868.01,2603.97627,1734497999999,270851188.8750922,569845,1013.34589,105400948.1412042,0,0.0,0,BTCUSDT
2024-12-18 05:00:00,103868.0,104125.18,103276.0,103572.17,1659.2154,1734501599999,172145720.7494989,409448,740.54243,76844069.2620254,0,0.0,0,BTCUSDT
2024-12-18 06:00:00,103572.16,104000.21,103137.82,103794.65,1754.3718,1734505199999,181738307.5914606,354582,750.5628,77789620.7043089,0,0.0,0,BTCUSDT
2024-12-18 07:00:00,103794.65,104317.82,103702.32,104250.75,1239.07366,1734508799999,129008622.4846232,245906,698.66445,72747450.7119706,0,0.0,0,BTCUSDT
2024-12-18 08:00:00,104250.75,104378.92,103729.18,103805.43,707.25432,1734512399999,73586076.8635413,175800,269.26355,28018512.9171695,0,0.0001,0,BTCUSDT
2024-12-18 09:00:00,103805.42,104435.0,103804.66,104047.99,794.73016,1734515999999,82785017.0766424,113378,374.9979,39060396.9874838,0,0.0,0,BTCUSDT
2024-12-18 10:00:00,104047.99,104659.25,103984.0,104531.03,547.48679,1734519599999,57115812.3355823,105153,305.82688,31910325.1442779,0,0.0,0,BTCUSDT
2024-12-18 11:00:00,104531.03,105033.33,104500.0,105028.33,878.17039,1734523199999,92026328.4299363,127977,511.9144,53651016.5993851,0,0.0,0,BTCUSDT
2024-12-18 12:00:00,105028.33,105350.0,104687.44,104920.01,1428.18959,1734526799999,150020282.6239531,235039,762.03335,80070392.7097082,0,0.0,0,BTCUSDT
2024-12-18 13:00:00,104920.02,105271.8,104532.01,104580.58,888.4685,1734530399999,93211880.586701,163772,372.64222,39107864.7278669,0,0.0,0,BTCUSDT
2024-12-18 14:00:00,104580.57,104860.66,103855.07,104019.93,2756.64761,1734533999999,287532255.7122012,436914,1163.95552,121417121.4175152,0,0.0,0,BTCUSDT
2024-12-18 15:00:00,104019.94,104569.41,103650.0,104428.54,2169.56095,1734537599999,225887085.56804487,485800,1172.90353,122096140.5321149,0,0.0,0,BTCUSDT
2024-12-18 16:00:00,104428.54,104474.14,103380.43,104199.62,2165.97625,1734541199999,224884727.2366488,398996,1200.65985,124616014.3025813,0,9.158e-05,0,BTCUSDT
2024-12-18 17:00:00,104199.63,104819.83,103876.0,104656.18,998.63962,1734544799999,104280619.4331381,253604,577.47826,60308235.9671866,0,0.0,0,BTCUSDT
2024-12-18 18:00:00,104656.18,104999.98,104150.01,104808.99,1126.2738,1734548399999,117817412.141081,264061,608.81035,63704057.5079745,0,0.0,0,BTCUSDT
2024-12-18 19:00:00,104805.44,104805.44,102817.82,102817.82,4875.44811,1734551999999,505189725.3943564,750973,2256.85317,233896297.0607948,0,0.0,0,BTCUSDT
2024-12-18 20:00:00,102817.82,102997.77,100303.72,100846.67,10402.4441,1734555599999,1056448989.7820848,1164362,4534.48069,460372129.76045054,0,0.0,0,BTCUSDT
2024-12-18 21:00:00,100846.68,101745.45,100481.81,101010.55,3022.31056,1734559199999,305638410.557512,509083,1480.01549,149688071.0322767,0,0.0,0,BTCUSDT
2024-12-18 22:00:00,101010.54,101560.89,100648.99,101152.45,1684.68673,1734562799999,170232368.9474767,305802,852.11566,86097954.0476007,0,0.0,0,BTCUSDT
2024-12-18 23:00:00,101152.45,101203.45,100000.0,100204.01,2820.1337,1734566399999,283549439.1499188,300029,1217.47848,122448948.0350335,0,0.0,0,BTCUSDT
2024-12-19 00:00:00,100204.01,100986.09,100128.0,100831.16,2011.20722,1734569999999,202463324.9715543,414195,1004.16804,101090821.935881,0,0.0001,0,BTCUSDT
2024-12-19 00:00:00,100204.01,100986.09,100128.0,100831.16,2011.20722,1734569999999,202463324.9715543,414195,1004.16804,101090821.935881,0,0.0001,0,BTCUSDT
2024-12-19 01:00:00,100831.17,100903.28,99605.98,99768.97,1922.58004,1734573599999,192807166.81479007,313869,697.16764,69957852.158331,0,0.0,0,BTCUSDT
2024-12-19 02:00:00,99768.97,100534.56,98802.0,100534.56,4808.2326,1734577199999,478300278.1183122,677919,2335.73692,232443709.85608527,0,0.0,0,BTCUSDT
2024-12-19 03:00:00,100534.56,101310.25,100456.0,101193.15,2269.12938,1734580799999,229062494.90846953,388388,1215.99173,122753613.3750947,0,0.0,0,BTCUSDT
2024-12-19 04:00:00,101193.15,101228.31,100629.99,100671.62,834.9752,1734584399999,84318185.9443987,155855,344.51626,34794975.1821441,0,0.0,0,BTCUSDT
2024-12-19 05:00:00,100671.62,101415.25,100671.62,101300.01,935.02447,1734587999999,94626138.9233432,173808,464.07315,46954366.0007324,0,0.0,0,BTCUSDT
2024-12-19 06:00:00,101300.01,101392.15,101015.44,101200.01,712.40267,1734591599999,72100946.4197684,158148,351.76521,35602239.9519068,0,0.0,0,BTCUSDT
2024-12-19 07:00:00,101200.01,101727.28,101124.46,101656.57,716.67385,1734595199999,72740307.5716742,136868,421.81834,42818366.5692779,0,0.0,0,BTCUSDT
2024-12-19 08:00:00,101656.57,101820.0,101380.1,101640.4,745.8115,1734598799999,75795288.1341103,137730,340.61439,34618104.87013,0,0.0001,0,BTCUSDT
2024-12-19 09:00:00,101640.4,101873.08,101537.56,101815.99,863.07944,1734602399999,87802406.9978164,113454,499.66043,50828969.6035075,0,0.0,0,BTCUSDT
2024-12-19 10:00:00,101815.99,102609.72,101758.19,102409.34,1608.23665,1734605999999,164430990.7861849,167230,849.37425,86844058.6964805,0,0.0,0,BTCUSDT
2024-12-19 11:00:00,102409.34,102514.05,102176.38,102449.99,857.73867,1734609599999,87778707.1033041,100004,400.02028,40937393.6525087,0,0.0,0,BTCUSDT
2024-12-19 12:00:00,102450.0,102559.21,101882.09,101988.0,1055.08532,1734613199999,107822161.5943489,155152,460.87042,47109508.9233081,0,0.0,0,BTCUSDT
2024-12-19 13:00:00,101987.99,102216.07,101667.0,101952.44,1706.53325,1734616799999,173998687.9096604,186728,947.0354,96556751.3832245,0,0.0,0,BTCUSDT
2024-12-19 14:00:00,101952.44,102800.11,100694.07,100942.41,3192.18817,1734620399999,324814727.3669792,533649,1566.5309,159492808.0543333,0,0.0,0,BTCUSDT
2024-12-19 15:00:00,100942.41,101063.38,99500.0,100679.86,4543.00113,1734623999999,455648781.7073489,525281,2161.67229,216791535.7067215,0,0.0,0,BTCUSDT
2024-12-19 16:00:00,100679.86,101200.0,99830.0,100716.3,2127.60244,1734627599999,213965176.79720607,268836,1142.02555,114879389.6126624,0,0.0001,0,BTCUSDT
2024-12-19 17:00:00,100716.3,100748.87,97500.0,98855.86,5111.98146,1734631199999,506192359.1326257,530110,2143.20005,212365820.3419502,0,0.0,0,BTCUSDT
2024-12-19 18:00:00,98855.86,98952.73,96900.0,98932.73,5024.54216,1734634799999,492493045.5210427,664141,2346.27067,230083773.3927604,0,0.0,0,BTCUSDT
2024-12-19 19:00:00,98932.72,99064.06,96251.32,97199.72,3592.37286,1734638399999,349884903.0622319,449767,1571.46478,153154359.9097489,0,0.0,0,BTCUSDT
2024-12-19 20:00:00,97199.72,97312.0,95700.0,96409.54,4430.95326,1734641999999,427383490.88724095,455856,2171.56729,209570450.517207,0,0.0,0,BTCUSDT
2024-12-19 21:00:00,96409.55,98090.9,95828.98,97417.66,2612.13623,1734645599999,254163389.7440129,217290,1448.58343,140976548.5592659,0,0.0,0,BTCUSDT
2024-12-19 22:00:00,97417.66,98500.0,97231.02,98391.21,1990.04732,1734649199999,194527639.2944138,187399,1269.41596,124087969.5756253,0,0.0,0,BTCUSDT
2024-12-19 23:00:00,98391.21,98400.01,97455.3,97461.86,1475.86271,1734652799999,144425917.9969148,162264,745.09377,72922616.0776187,0,0.0,0,BTCUSDT
2024-12-20 00:00:00,97461.86,97814.09,96648.78,97248.22,2526.33162,1734656399999,245633384.5591474,332492,1222.06219,118838152.0983676,0,0.0001,0,BTCUSDT
2024-12-20 00:00:00,97461.86,97814.09,96648.78,97248.22,2526.33162,1734656399999,245633384.5591474,332492,1222.06219,118838152.0983676,0,0.0001,0,BTCUSDT
2024-12-20 01:00:00,97248.22,97542.68,96159.84,96319.99,2512.42589,1734659999999,243184376.363473,398315,1050.93392,101770261.006271,0,0.0,0,BTCUSDT
2024-12-20 02:00:00,96319.99,97731.91,96000.0,97632.59,2632.07757,1734663599999,255066138.614802,357506,1277.04474,123754973.7900091,0,0.0,0,BTCUSDT
2024-12-20 03:00:00,97632.59,97784.81,96969.7,97106.02,1041.19363,1734667199999,101376980.2354575,213950,496.34559,48324345.5166891,0,0.0,0,BTCUSDT
2024-12-20 04:00:00,97106.02,97838.98,96839.4,97304.07,1275.17255,1734670799999,124303632.895463,205372,571.84612,55745748.8171056,0,0.0,0,BTCUSDT
2024-12-20 05:00:00,97304.07,97491.95,96672.47,96734.32,1339.46566,1734674399999,130044146.0042454,187092,476.37457,46261625.077946,0,0.0,0,BTCUSDT
